prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
fajr,2015-03-03,07:11:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=18.96,solar_dep=10.41deg,inflection_method"
isha,2015-03-03,20:17:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=18.05,solar_dep=10.96deg,inflection_method"
fajr,2015-03-03,06:46:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=21.37,solar_dep=14.74deg,inflection_method"
isha,2015-03-03,20:11:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=17.14,solar_dep=10.08deg,inflection_method"
fajr,2015-03-04,20:18:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=17.55,solar_dep=10.15deg,inflection_method"
isha,2015-03-04,20:19:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=17.68,solar_dep=10.33deg,inflection_method"
fajr,2015-03-04,07:17:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=18.10,solar_dep=10.02deg,inflection_method"
isha,2015-03-04,20:19:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=17.53,solar_dep=10.12deg,inflection_method"
fajr,2015-03-04,07:16:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.37,solar_dep=10.09deg,inflection_method"
isha,2015-03-04,20:19:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.23,solar_dep=10.23deg,inflection_method"
fajr,2015-03-04,07:17:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=18.12,solar_dep=10.04deg,inflection_method"
isha,2015-03-04,20:19:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=17.48,solar_dep=10.09deg,inflection_method"
fajr,2015-03-04,06:28:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=18.77,solar_dep=18.14deg,inflection_method"
isha,2015-03-04,20:14:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=16.93,solar_dep=10.09deg,inflection_method"
fajr,2015-03-04,20:11:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=17.73,solar_dep=10.02deg,inflection_method"
isha,2015-03-04,20:12:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=17.86,solar_dep=10.20deg,inflection_method"
fajr,2015-03-04,20:15:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.31,solar_dep=10.15deg,inflection_method"
isha,2015-03-04,20:16:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.42,solar_dep=10.33deg,inflection_method"
fajr,2015-03-04,20:17:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=17.28,solar_dep=10.01deg,inflection_method"
isha,2015-03-04,20:34:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=18.10,solar_dep=13.12deg,inflection_method"
fajr,2015-03-04,07:13:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=18.17,solar_dep=10.21deg,inflection_method"
isha,2015-03-04,20:16:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=17.37,solar_dep=10.09deg,inflection_method"
fajr,2015-03-04,06:19:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=19.55,solar_dep=19.52deg,inflection_method"
isha,2015-03-04,20:51:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=18.51,solar_dep=16.88deg,inflection_method"
fajr,2015-03-04,06:37:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=19.08,solar_dep=16.06deg,inflection_method"
isha,2015-03-04,20:52:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=18.68,solar_dep=17.26deg,inflection_method"
fajr,2015-03-05,07:14:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=18.02,solar_dep=10.07deg,inflection_method"
isha,2015-03-05,20:19:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=17.66,solar_dep=10.12deg,inflection_method"
fajr,2015-03-05,07:15:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=17.96,solar_dep=10.09deg,inflection_method"
isha,2015-03-05,20:21:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=17.74,solar_dep=10.27deg,inflection_method"
fajr,2015-03-05,20:19:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.13,solar_dep=10.01deg,inflection_method"
isha,2015-03-05,20:20:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.22,solar_dep=10.20deg,inflection_method"
fajr,2015-03-05,20:20:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=17.58,solar_dep=10.06deg,inflection_method"
isha,2015-03-05,20:21:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=17.72,solar_dep=10.25deg,inflection_method"
fajr,2015-03-05,20:15:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=17.00,solar_dep=10.06deg,inflection_method"
isha,2015-03-05,20:17:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=17.29,solar_dep=10.43deg,inflection_method"
fajr,2015-03-05,07:08:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=17.92,solar_dep=10.00deg,inflection_method"
isha,2015-03-05,20:15:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=18.21,solar_dep=10.53deg,inflection_method"
fajr,2015-03-05,07:11:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=17.49,solar_dep=10.05deg,inflection_method"
isha,2015-03-05,20:16:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.35,solar_dep=10.11deg,inflection_method"
fajr,2015-03-05,07:14:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=17.71,solar_dep=10.01deg,inflection_method"
isha,2015-03-05,20:19:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=17.48,solar_dep=10.15deg,inflection_method"
fajr,2015-03-05,20:17:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=17.48,solar_dep=10.05deg,inflection_method"
isha,2015-03-05,20:18:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=17.60,solar_dep=10.23deg,inflection_method"
fajr,2015-03-05,20:15:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=17.66,solar_dep=10.15deg,inflection_method"
isha,2015-03-05,20:55:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=18.63,solar_dep=17.37deg,inflection_method"
fajr,2015-03-05,07:07:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=18.18,solar_dep=10.32deg,inflection_method"
isha,2015-03-05,20:14:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=17.77,solar_dep=10.18deg,inflection_method"
fajr,2015-03-06,20:20:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=17.72,solar_dep=10.09deg,inflection_method"
isha,2015-03-06,20:23:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=18.22,solar_dep=10.64deg,inflection_method"
fajr,2015-03-06,20:21:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=17.67,solar_dep=10.06deg,inflection_method"
isha,2015-03-06,20:23:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=18.01,solar_dep=10.43deg,inflection_method"
fajr,2015-03-06,07:13:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.41,solar_dep=10.05deg,inflection_method"
isha,2015-03-06,20:21:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.22,solar_dep=10.17deg,inflection_method"
fajr,2015-03-06,20:21:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=17.65,solar_dep=10.03deg,inflection_method"
isha,2015-03-06,20:23:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=17.99,solar_dep=10.40deg,inflection_method"
fajr,2015-03-06,20:16:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=16.91,solar_dep=10.03deg,inflection_method"
isha,2015-03-06,20:17:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=17.09,solar_dep=10.21deg,inflection_method"
fajr,2015-03-06,07:06:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=17.85,solar_dep=10.07deg,inflection_method"
isha,2015-03-06,20:14:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=18.11,solar_dep=10.13deg,inflection_method"
fajr,2015-03-06,20:17:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.59,solar_dep=10.07deg,inflection_method"
isha,2015-03-06,20:18:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.75,solar_dep=10.26deg,inflection_method"
fajr,2015-03-06,07:11:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=17.75,solar_dep=10.25deg,inflection_method"
isha,2015-03-06,20:20:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=17.50,solar_dep=10.12deg,inflection_method"
fajr,2015-03-06,20:18:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=17.49,solar_dep=10.01deg,inflection_method"
isha,2015-03-06,20:19:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=17.64,solar_dep=10.19deg,inflection_method"
fajr,2015-03-06,07:07:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=17.94,solar_dep=10.23deg,inflection_method"
isha,2015-03-06,20:17:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=17.98,solar_dep=10.29deg,inflection_method"
fajr,2015-03-06,07:07:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=17.82,solar_dep=10.02deg,inflection_method"
isha,2015-03-06,20:17:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=18.24,solar_dep=10.50deg,inflection_method"
fajr,2015-03-07,07:11:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=17.88,solar_dep=10.02deg,inflection_method"
isha,2015-03-07,20:21:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=17.70,solar_dep=10.06deg,inflection_method"
fajr,2015-03-07,07:12:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=17.79,solar_dep=10.05deg,inflection_method"
isha,2015-03-07,20:23:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=17.85,solar_dep=10.21deg,inflection_method"
fajr,2015-03-07,07:11:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.42,solar_dep=10.12deg,inflection_method"
isha,2015-03-07,20:22:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.26,solar_dep=10.14deg,inflection_method"
fajr,2015-03-07,07:12:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=17.79,solar_dep=10.06deg,inflection_method"
isha,2015-03-07,20:31:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=19.09,solar_dep=11.65deg,inflection_method"
fajr,2015-03-07,07:07:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=18.20,solar_dep=10.07deg,inflection_method"
isha,2015-03-07,20:18:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=17.07,solar_dep=10.18deg,inflection_method"
fajr,2015-03-07,07:04:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=17.96,solar_dep=10.13deg,inflection_method"
isha,2015-03-07,20:16:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=18.26,solar_dep=10.28deg,inflection_method"
fajr,2015-03-07,20:18:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.61,solar_dep=10.04deg,inflection_method"
isha,2015-03-07,20:19:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.77,solar_dep=10.22deg,inflection_method"
fajr,2015-03-07,20:21:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=17.36,solar_dep=10.08deg,inflection_method"
isha,2015-03-07,20:59:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=18.37,solar_dep=17.00deg,inflection_method"
fajr,2015-03-07,07:09:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=17.75,solar_dep=10.03deg,inflection_method"
isha,2015-03-07,20:20:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=17.56,solar_dep=10.15deg,inflection_method"
fajr,2015-03-07,07:06:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=17.89,solar_dep=10.10deg,inflection_method"
isha,2015-03-07,20:18:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=17.96,solar_dep=10.25deg,inflection_method"
fajr,2015-03-07,07:04:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=18.04,solar_dep=10.25deg,inflection_method"
isha,2015-03-07,20:17:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=18.04,solar_dep=10.27deg,inflection_method"
fajr,2015-03-08,20:22:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=17.67,solar_dep=10.03deg,inflection_method"
isha,2015-03-08,20:23:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=17.85,solar_dep=10.21deg,inflection_method"
fajr,2015-03-08,07:10:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=18.00,solar_dep=10.11deg,inflection_method"
isha,2015-03-08,20:25:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=18.29,solar_dep=10.36deg,inflection_method"
fajr,2015-03-08,20:23:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.44,solar_dep=10.10deg,inflection_method"
isha,2015-03-08,20:24:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.52,solar_dep=10.29deg,inflection_method"
fajr,2015-03-08,07:10:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=18.01,solar_dep=10.13deg,inflection_method"
isha,2015-03-08,20:28:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=18.75,solar_dep=10.89deg,inflection_method"
fajr,2015-03-08,07:04:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=18.31,solar_dep=10.31deg,inflection_method"
isha,2015-03-08,20:19:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=17.41,solar_dep=10.14deg,inflection_method"
fajr,2015-03-08,07:02:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=18.15,solar_dep=10.19deg,inflection_method"
isha,2015-03-08,20:16:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=18.28,solar_dep=10.06deg,inflection_method"
fajr,2015-03-08,20:19:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.74,solar_dep=10.00deg,inflection_method"
isha,2015-03-08,20:55:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=20.73,solar_dep=16.57deg,inflection_method"
fajr,2015-03-08,06:18:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=18.08,solar_dep=19.28deg,inflection_method"
isha,2015-03-08,20:23:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=17.68,solar_dep=10.23deg,inflection_method"
fajr,2015-03-08,07:06:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=18.05,solar_dep=10.27deg,inflection_method"
isha,2015-03-08,20:21:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=17.76,solar_dep=10.11deg,inflection_method"
fajr,2015-03-08,07:03:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=18.20,solar_dep=10.34deg,inflection_method"
isha,2015-03-08,20:25:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=19.27,solar_dep=11.29deg,inflection_method"
fajr,2015-03-08,07:01:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=18.34,solar_dep=10.49deg,inflection_method"
isha,2015-03-08,20:18:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=18.27,solar_dep=10.23deg,inflection_method"
fajr,2015-03-09,07:07:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=18.17,solar_dep=10.16deg,inflection_method"
isha,2015-03-09,20:24:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=17.99,solar_dep=10.18deg,inflection_method"
fajr,2015-03-09,07:08:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=18.02,solar_dep=10.18deg,inflection_method"
isha,2015-03-09,20:26:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=18.19,solar_dep=10.33deg,inflection_method"
fajr,2015-03-09,07:08:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.46,solar_dep=10.06deg,inflection_method"
isha,2015-03-09,20:24:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=17.21,solar_dep=10.07deg,inflection_method"
fajr,2015-03-09,07:04:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=18.43,solar_dep=10.93deg,inflection_method"
isha,2015-03-09,20:35:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=19.44,solar_dep=11.96deg,inflection_method"
fajr,2015-03-09,07:03:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=18.37,solar_dep=10.19deg,inflection_method"
isha,2015-03-09,20:20:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=17.24,solar_dep=10.11deg,inflection_method"
fajr,2015-03-09,20:17:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=18.26,solar_dep=10.02deg,inflection_method"
isha,2015-03-09,20:19:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=18.60,solar_dep=10.39deg,inflection_method"
fajr,2015-03-09,07:02:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=17.92,solar_dep=10.48deg,inflection_method"
isha,2015-03-09,20:21:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.90,solar_dep=10.15deg,inflection_method"
fajr,2015-03-09,20:23:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=17.53,solar_dep=10.01deg,inflection_method"
isha,2015-03-09,21:05:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=16.91,solar_dep=17.63deg,inflection_method"
fajr,2015-03-09,20:22:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=16.19,solar_dep=10.07deg,inflection_method"
isha,2015-03-09,21:06:00,1,43.2742,-8.1747,216,Galicia_SQM_Network_Zenodo4977265,"station=Guisamo,sqm_msas=16.98,solar_dep=18.00deg,inflection_method"
fajr,2015-03-09,07:03:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=17.84,solar_dep=10.03deg,inflection_method"
isha,2015-03-09,20:20:00,1,43.4219,-7.5342,648,Galicia_SQM_Network_Zenodo4977265,"station=Labrada,sqm_msas=18.14,solar_dep=10.16deg,inflection_method"
fajr,2015-03-09,07:01:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=18.08,solar_dep=10.18deg,inflection_method"
isha,2015-03-09,20:19:00,1,43.4928,-7.2447,694,Galicia_SQM_Network_Zenodo4977265,"station=Fontaneira,sqm_msas=18.22,solar_dep=10.19deg,inflection_method"
fajr,2015-03-10,06:15:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=18.26,solar_dep=19.41deg,inflection_method"
isha,2015-03-10,20:25:00,1,42.1,-8.6167,400,Galicia_SQM_Network_Zenodo4977265,"station=Paramos,sqm_msas=17.71,solar_dep=10.15deg,inflection_method"
fajr,2015-03-10,06:38:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=18.37,solar_dep=15.40deg,inflection_method"
isha,2015-03-10,20:29:00,1,42.2303,-8.9017,52,Galicia_SQM_Network_Zenodo4977265,"station=Islas_Cies,sqm_msas=18.20,solar_dep=10.67deg,inflection_method"
fajr,2015-03-10,20:25:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=14.59,solar_dep=10.04deg,inflection_method"
isha,2015-03-10,20:26:00,1,42.2667,-8.75,50,Galicia_SQM_Network_Zenodo4977265,"station=Portoi_Vigo,sqm_msas=14.49,solar_dep=10.23deg,inflection_method"
fajr,2015-03-10,06:47:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=19.04,solar_dep=13.75deg,inflection_method"
isha,2015-03-10,20:39:00,1,42.3833,-8.9333,40,Galicia_SQM_Network_Zenodo4977265,"station=Isla_Ons,sqm_msas=20.03,solar_dep=12.47deg,inflection_method"
fajr,2015-03-10,07:00:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=18.20,solar_dep=10.43deg,inflection_method"
isha,2015-03-10,20:21:00,1,42.4528,-7.6853,1498,Galicia_SQM_Network_Zenodo4977265,"station=Areeiro,sqm_msas=16.39,solar_dep=10.08deg,inflection_method"
fajr,2015-03-10,06:56:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=18.46,solar_dep=10.67deg,inflection_method"
isha,2015-03-10,20:29:00,1,42.7075,-7.0369,1300,Galicia_SQM_Network_Zenodo4977265,"station=O_Cebreiro,sqm_msas=19.17,solar_dep=12.00deg,inflection_method"
fajr,2015-03-10,20:22:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.74,solar_dep=10.11deg,inflection_method"
isha,2015-03-10,20:23:00,1,42.7561,-7.8578,1119,Galicia_SQM_Network_Zenodo4977265,"station=Lardeira,sqm_msas=18.90,solar_dep=10.30deg,inflection_method"
fajr,2015-03-10,06:41:00,1,42.8728,-8.5453,370,Galicia_SQM_Network_Zenodo4977265,"station=Santiago,sqm_msas=15.18,solar_dep=14.50deg,inflection_method"
