prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
isha,2014-05-02,21:56,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.43
fajr,2014-05-04,04:06,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-05-03,21:58,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.37
fajr,2014-05-05,04:03,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-05-04,21:59,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.14
isha,2014-05-05,22:08,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.18
fajr,2014-05-09,04:07,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-05-10,03:58,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-05-14,04:00,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-05-16,22:18,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.07
fajr,2014-05-22,03:29,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-05-23,03:30,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-05-22,22:27,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.35
fajr,2014-05-25,03:19,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-05-26,03:36,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-05-25,22:31,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.35
fajr,2014-05-30,03:36,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-05-31,03:30,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-05-30,22:37,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.39
fajr,2014-06-02,03:32,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-06-01,22:40,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.35
isha,2014-06-02,22:41,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.37
isha,2014-06-03,22:42,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.35
isha,2014-06-04,22:43,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.36
fajr,2014-06-06,03:30,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-06-07,22:46,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.28
fajr,2014-06-15,03:36,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-06-16,03:02,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-06-15,22:52,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.20
fajr,2014-06-17,03:12,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-06-16,22:52,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.20
isha,2014-06-17,22:52,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.20
fajr,2014-06-20,03:29,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-06-21,22:54,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.33
fajr,2014-06-23,03:35,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-06-22,22:54,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.30
isha,2014-06-26,22:54,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.20
fajr,2014-06-28,03:28,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-06-27,22:54,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.44
fajr,2014-06-29,03:24,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-06-29,22:54,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.43
isha,2014-06-30,22:53,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.37
isha,2014-07-01,22:53,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.42
fajr,2014-07-04,03:28,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-07-04,22:52,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.24
fajr,2014-07-06,03:34,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-07-05,22:51,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.24
isha,2014-07-06,23:06,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.17
isha,2014-07-07,22:50,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.26
isha,2014-07-08,22:49,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.19
isha,2014-07-09,22:48,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.09
fajr,2014-07-19,03:45,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-07-21,03:46,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-07-20,22:37,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.51
fajr,2014-07-22,03:55,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-07-21,22:36,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.45
isha,2014-07-22,22:34,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.28
fajr,2014-07-24,04:06,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-07-23,22:32,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.08
isha,2014-07-25,22:30,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.00
fajr,2014-07-28,04:02,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-07-28,22:26,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.08
fajr,2014-07-30,03:53,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-07-29,22:24,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.39
isha,2014-07-30,22:23,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.35
fajr,2014-08-01,04:18,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-07-31,22:36,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.03
fajr,2014-08-03,04:02,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-08-03,22:16,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.29
isha,2014-08-04,22:14,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.18
isha,2014-08-05,22:12,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.07
fajr,2014-08-07,04:15,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-08-06,22:11,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.02
fajr,2014-08-08,04:28,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-08-13,21:58,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.07
isha,2014-08-14,21:56,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.20
fajr,2014-08-16,04:41,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-08-15,21:55,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.10
isha,2014-08-16,21:53,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.21
fajr,2014-08-26,04:57,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-08-25,21:36,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.30
fajr,2014-08-27,04:58,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-08-26,21:34,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.37
isha,2014-08-27,21:32,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.22
fajr,2014-08-30,04:39,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-08-29,21:46,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.30
fajr,2014-08-31,04:57,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-09-01,04:58,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-08-31,21:25,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.16
isha,2014-09-01,21:23,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.03
isha,2014-09-03,21:19,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.31
isha,2014-09-12,21:02,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.17
fajr,2014-09-14,04:59,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-09-13,21:00,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.04
fajr,2014-09-16,05:11,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-09-15,20:57,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.30
fajr,2014-09-18,05:18,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-09-20,05:25,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-09-21,05:08,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-09-22,05:22,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-09-23,05:15,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-09-24,05:18,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-09-25,05:29,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-09-26,05:16,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-09-25,20:39,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.19
fajr,2014-09-27,05:14,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-09-26,20:37,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.04
isha,2014-09-29,20:37,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.20
fajr,2014-10-01,05:36,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-10-04,05:22,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-10-06,05:37,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-10-15,05:49,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-10-14,20:07,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.31
fajr,2014-10-18,05:49,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-10-17,20:03,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.24
isha,2014-10-18,20:01,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.09
fajr,2014-10-20,05:55,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-10-21,05:45,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-10-22,05:57,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-10-23,05:42,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-10-22,19:56,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.28
isha,2014-10-25,19:52,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.10
isha,2014-10-26,19:51,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.04
fajr,2014-10-28,06:06,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-10-31,06:05,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-11-01,05:55,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-11-03,06:01,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-11-05,05:58,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-11-06,06:11,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-11-25,06:23,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-12-02,06:28,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-12-04,06:42,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2014-12-05,06:30,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2014-12-10,19:28,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.07
isha,2014-12-20,19:30,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.11
isha,2014-12-21,19:30,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.14
isha,2014-12-22,19:31,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.03
isha,2014-12-23,19:31,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.04
isha,2014-12-24,19:31,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.04
isha,2014-12-28,19:35,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.02
isha,2015-01-09,19:45,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.10
isha,2015-01-10,19:44,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.10
isha,2015-01-11,19:47,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.19
isha,2015-01-22,19:55,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.07
isha,2015-01-23,19:59,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.08
isha,2015-01-24,20:00,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.17
isha,2015-02-08,20:14,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.13
isha,2015-02-15,20:23,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.20
isha,2015-02-24,20:33,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.09
isha,2015-03-09,20:54,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.20
isha,2015-03-10,20:47,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.09
isha,2015-03-13,20:49,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.19
isha,2015-03-14,20:51,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.20
isha,2015-03-25,21:06,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.22
isha,2015-03-27,21:07,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.08
isha,2015-04-07,21:22,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.11
fajr,2015-04-11,04:57,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2015-04-18,21:50,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.50
isha,2015-04-19,21:37,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.47
isha,2015-04-20,21:40,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.16
fajr,2015-04-22,04:45,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2015-04-21,21:40,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.27
fajr,2015-04-23,04:26,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2015-04-22,21:44,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.07
fajr,2015-05-01,04:12,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
fajr,2015-05-08,04:05,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM inflection point Fajr detection; Madrid UCM Observatory; dark-sky baseline>=18.0
isha,2015-05-07,22:04,1.0,40.45,-3.73,640,Madrid Zenodo SQM (10-year),SQM threshold Isha detection (Shafaq Abyad); dark-sky baseline=18.30
