prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
isha,2019-07-28,22:37:56,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.08deg,inflection_method"
fajr,2019-07-29,05:08:07,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.24deg,inflection_method"
isha,2019-07-29,22:38:06,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.29deg,inflection_method"
fajr,2019-07-30,05:08:07,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.43deg,inflection_method"
isha,2019-07-30,22:38:07,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.49deg,inflection_method"
fajr,2019-07-31,05:08:07,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.63deg,inflection_method"
isha,2019-07-31,22:33:13,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=10.93deg,inflection_method"
fajr,2019-08-01,05:13:09,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.19deg,inflection_method"
isha,2019-08-01,22:33:13,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.13deg,inflection_method"
fajr,2019-08-02,05:13:10,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.39deg,inflection_method"
isha,2019-08-02,22:33:16,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.34deg,inflection_method"
fajr,2019-08-03,05:13:13,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.59deg,inflection_method"
isha,2019-08-03,22:33:19,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.56deg,inflection_method"
fajr,2019-08-04,05:18:19,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.12deg,inflection_method"
isha,2019-08-04,22:28:18,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=10.99deg,inflection_method"
fajr,2019-08-05,05:18:22,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.32deg,inflection_method"
isha,2019-08-05,22:28:21,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.21deg,inflection_method"
fajr,2019-08-06,05:18:25,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.53deg,inflection_method"
isha,2019-08-06,22:28:25,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.45deg,inflection_method"
fajr,2019-08-07,05:23:21,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.07deg,inflection_method"
isha,2019-08-07,22:23:25,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=10.88deg,inflection_method"
fajr,2019-08-08,05:23:32,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.25deg,inflection_method"
isha,2019-08-08,22:23:33,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.13deg,inflection_method"
fajr,2019-08-09,05:28:34,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.76deg,inflection_method"
isha,2019-08-09,22:23:32,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.37deg,inflection_method"
fajr,2019-08-10,05:28:33,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.98deg,inflection_method"
isha,2019-08-10,22:23:31,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.60deg,inflection_method"
fajr,2019-08-11,05:23:40,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.88deg,inflection_method"
isha,2019-08-11,22:18:41,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.07deg,inflection_method"
fajr,2019-08-12,05:28:36,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.40deg,inflection_method"
isha,2019-08-12,22:18:36,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.30deg,inflection_method"
fajr,2019-08-13,05:28:41,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.61deg,inflection_method"
isha,2019-08-13,22:18:39,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.56deg,inflection_method"
fajr,2019-08-14,05:33:38,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.12deg,inflection_method"
isha,2019-08-14,22:13:41,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.00deg,inflection_method"
fajr,2019-08-15,05:33:42,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.33deg,inflection_method"
isha,2019-08-15,22:13:45,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.27deg,inflection_method"
fajr,2019-08-16,05:33:46,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.54deg,inflection_method"
isha,2019-08-16,22:13:49,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.55deg,inflection_method"
fajr,2019-08-17,05:38:53,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.00deg,inflection_method"
isha,2019-08-17,22:08:49,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=10.98deg,inflection_method"
fajr,2019-08-18,05:38:55,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.21deg,inflection_method"
isha,2019-08-18,22:08:52,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.26deg,inflection_method"
fajr,2019-08-19,05:43:51,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.69deg,inflection_method"
isha,2019-08-19,22:08:54,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.54deg,inflection_method"
fajr,2019-08-20,05:43:53,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.90deg,inflection_method"
isha,2019-08-20,22:04:05,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.00deg,inflection_method"
fajr,2019-08-21,05:43:57,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.11deg,inflection_method"
isha,2019-08-21,22:04:07,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.29deg,inflection_method"
fajr,2019-08-22,05:44:00,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.32deg,inflection_method"
isha,2019-08-22,22:04:01,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.56deg,inflection_method"
fajr,2019-08-23,05:44:04,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.54deg,inflection_method"
isha,2019-08-23,21:59:03,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=10.99deg,inflection_method"
fajr,2019-08-24,05:49:11,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.96deg,inflection_method"
isha,2019-08-24,21:59:06,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.29deg,inflection_method"
fajr,2019-08-25,05:49:15,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.17deg,inflection_method"
isha,2019-08-25,21:59:09,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.59deg,inflection_method"
fajr,2019-08-26,05:49:08,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.41deg,inflection_method"
isha,2019-08-26,21:54:11,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.03deg,inflection_method"
fajr,2019-08-27,05:54:16,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.81deg,inflection_method"
isha,2019-08-27,21:54:16,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.34deg,inflection_method"
fajr,2019-08-28,05:54:21,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.02deg,inflection_method"
isha,2019-08-28,21:54:21,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.65deg,inflection_method"
fajr,2019-08-29,05:54:26,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.22deg,inflection_method"
isha,2019-08-29,21:49:23,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.09deg,inflection_method"
fajr,2019-08-30,05:54:21,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.46deg,inflection_method"
isha,2019-08-30,21:49:28,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.40deg,inflection_method"
fajr,2019-08-31,05:54:27,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.66deg,inflection_method"
isha,2019-08-31,21:49:24,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.70deg,inflection_method"
fajr,2019-09-01,05:59:26,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.06deg,inflection_method"
isha,2019-09-01,21:44:26,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.13deg,inflection_method"
fajr,2019-09-02,05:59:30,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.27deg,inflection_method"
isha,2019-09-02,21:44:31,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.45deg,inflection_method"
fajr,2019-09-03,06:04:37,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.64deg,inflection_method"
isha,2019-09-03,21:44:35,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.78deg,inflection_method"
fajr,2019-09-04,06:04:32,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.87deg,inflection_method"
isha,2019-09-04,21:39:38,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.21deg,inflection_method"
fajr,2019-09-05,06:04:38,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.06deg,inflection_method"
isha,2019-09-05,21:39:44,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.54deg,inflection_method"
fajr,2019-09-06,06:04:44,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.26deg,inflection_method"
isha,2019-09-06,21:34:48,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=10.97deg,inflection_method"
fajr,2019-09-07,06:04:41,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.49deg,inflection_method"
isha,2019-09-07,21:34:46,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.28deg,inflection_method"
fajr,2019-09-08,06:09:42,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.85deg,inflection_method"
isha,2019-09-08,21:34:53,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.62deg,inflection_method"
fajr,2019-09-09,06:09:49,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.04deg,inflection_method"
isha,2019-09-09,21:29:46,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.01deg,inflection_method"
fajr,2019-09-10,06:09:55,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.23deg,inflection_method"
isha,2019-09-10,21:29:52,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.35deg,inflection_method"
fajr,2019-09-11,06:14:55,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.58deg,inflection_method"
isha,2019-09-11,21:30:00,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.70deg,inflection_method"
fajr,2019-09-12,06:09:59,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.65deg,inflection_method"
isha,2019-09-12,21:24:55,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.09deg,inflection_method"
fajr,2019-09-13,06:15:01,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.98deg,inflection_method"
isha,2019-09-13,21:25:03,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.44deg,inflection_method"
fajr,2019-09-14,06:14:58,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.20deg,inflection_method"
isha,2019-09-14,21:25:01,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.76deg,inflection_method"
fajr,2019-09-15,06:15:07,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.38deg,inflection_method"
isha,2019-09-15,21:20:07,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.18deg,inflection_method"
fajr,2019-09-16,06:20:10,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.70deg,inflection_method"
isha,2019-09-16,21:20:05,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.50deg,inflection_method"
fajr,2019-09-17,06:20:07,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.91deg,inflection_method"
isha,2019-09-17,21:20:13,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.85deg,inflection_method"
fajr,2019-09-18,06:20:15,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.09deg,inflection_method"
isha,2019-09-18,21:15:17,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.26deg,inflection_method"
fajr,2019-09-19,06:20:19,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.29deg,inflection_method"
isha,2019-09-19,21:15:18,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.59deg,inflection_method"
fajr,2019-09-20,06:20:12,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.51deg,inflection_method"
isha,2019-09-20,21:10:21,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=10.99deg,inflection_method"
fajr,2019-09-21,06:25:22,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.79deg,inflection_method"
isha,2019-09-21,21:10:18,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.30deg,inflection_method"
fajr,2019-09-22,06:25:19,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.00deg,inflection_method"
isha,2019-09-22,21:10:24,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.65deg,inflection_method"
fajr,2019-09-23,06:25:24,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.19deg,inflection_method"
isha,2019-09-23,21:05:27,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.04deg,inflection_method"
fajr,2019-09-24,06:30:32,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=18.46deg,inflection_method"
isha,2019-09-24,21:05:32,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=11.38deg,inflection_method"
fajr,2019-09-25,06:25:25,2,40.469,-3.863,700.0,Majadahonda_SQM_2019_Zenodo5709962,"sqm_msas=19.92,solar_dep=19.60deg,inflection_method"
